text,label,corpus_code
"(The 30 OECD member countries represent approximately 60 percent of the world’s economy, 70 percent of world trade and 20 percent of the world’s population.)",2,62110_200810
Current commercial reverse-mortgages only allow for lump sum payments.,0,62420_200601
"We must start by recommitting to a vision of Canada as a just society built around a progressive, fair and compassionate social safety network.",2,62110_200810
"Canada has long welcomed hard-working, law-abiding men and women seeking freedom, democracy, and opportunity for themselves and their families.",0,62623_200601
"In addition, in the same year, private insurers paid another $17.5 billion to cover insured health care costs.",1,62320_200601
Conserve it.,0,62110_200810
"And regulations on approving new biotechnology crops remain desperately weak, allowing genetically altered crops into our environment without long-term knowledge of their effects on biodiversity or human health.",0,62320_200406
Broadening eligibility for employment insurance training benefitsto include employees who participate in full-time training programs,1,62320_200601
Green Party MPs will work to: Renegotiate trade agreements so that Canada has the power to encourage more domestic value-added manufacturing by restricting the export of raw logs with a substantial whole log export tax.,1,62110_200810
"* Work with provinces, territories and industry to ensure that all mining operations are insured for environmental liabilities and have an adequate pre-funded plan for remediation when the mine closes.",0,62110_200810
Real policies in the real world can lead us to a better future.,2,62110_200810
n) Supports the “200 kilometre diet” (eating locally grown food) through expansion of farmers’ markets and local culinary tourism activities;,0,62110_200810
Recognizing the danger that climate change presents to farm families’ income and aggressively reducing Canada’s greenhouse gas emissions.,0,62320_200406
"Ensuring First Nations, Métis, and Inuit communities have infrastructure, sustainable housing, water and other services equal to those that are enjoyed by Canadiansby respecting community decisions and knowledge, by training local people to maintain and operate systems and by making clean drinking water and sustainable waste treatment a top priority.",0,62320_200601
"A Liberal government will build on our established foundation of support for commercial innovation – including, for example, NRC’s Industrial Research Assistance Program for small businesses; a variety of supports for venture capital investment; Genome Canada; Sustainable Development Technologies Canada, among many others.",0,62420_200601
"Ending the disgraceful federally-run health care in First Nations communities by providing adequate funding, staffing, and investment in facilities and working with provinces, territories and First Nations to deliver 21st century health care.",1,62320_200406
